opinion_id,product_name,sentiment,opinion,score,date
11,Ice Skates Model X,no data,Fantastic choice for recreational skating.,5.0,2024-07-17
12,Ice Skates Model X,no data,Easy to clean and maintain.,4.0,2024-08-04
13,Ice Skates Model X,no data,Very secure fit once fully laced.,5.0,2024-08-19
14,Ice Skates Model X,no data,Great option for kids learning to skate.,5.0,2024-09-01
15,Ice Skates Model X,no data,A little pricey but worth it.,4.0,2024-09-13
16,Ice Skates Model X,no data,Comfortable even after long sessions.,5.0,2024-10-03
17,Ice Skates Model X,no data,The boot material feels premium.,5.0,2024-10-17
18,Ice Skates Model X,no data,Fits true to size.,5.0,2024-11-08
19,Ice Skates Model X,no data,Perfect for casual weekend skating.,5.0,2024-11-24
20,Ice Skates Model X,no data,Supportive enough for jumps and spins.,5.0,2024-12-11
21,Ice Skates Model X,no data,Blades hold an edge really well.,5.0,2024-12-27
22,Ice Skates Model X,no data,Lightweight and easy to control.,5.0,2025-01-10
23,Ice Skates Model X,no data,Good for both indoor and outdoor rinks.,4.0,2025-01-28
24,Ice Skates Model X,no data,Very responsive on tight turns.,5.0,2025-02-08
25,Ice Skates Model X,no data,Sharp edges right out of the box.,5.0,2025-02-22
26,Ice Skates Model X,no data,Breaks in surprisingly quickly.,4.0,2025-03-09
27,Ice Skates Model X,no data,Good ventilation; feet don’t overheat.,4.0,2025-03-25
28,Ice Skates Model X,no data,Eyelets feel strong and well-made.,5.0,2025-04-12
29,Ice Skates Model X,no data,Excellent stability for beginners.,5.0,2025-04-30
30,Ice Skates Model X,no data,Really nice craftsmanship.,5.0,2025-05-11
31,Ice Skates Model X,no data,Solid construction and comfortable fit.,5.0,2025-05-29
32,Ice Skates Model X,no data,Took a few tries to get the lacing perfect.,4.0,2025-06-09
33,Ice Skates Model X,no data,Great for teaching kids basic skills.,5.0,2025-06-24
34,Ice Skates Model X,no data,Boot gets softer with every skate.,4.0,2025-07-14
35,Ice Skates Model X,no data,Strong ankle support for tricky moves.,5.0,2025-07-29
36,Ice Skates Model X,no data,Interior lining is very plush.,5.0,2025-08-15
37,Ice Skates Model X,no data,Heavy-duty build for serious skaters.,4.0,2025-08-29
38,Ice Skates Model X,no data,Feels stiff but secure.,4.0,2025-09-16
39,Ice Skates Model X,no data,Good grip on the ice.,5.0,2025-09-30
40,Ice Skates Model X,no data,Nice classic look.,5.0,2025-10-14
41,Ice Skates Model X,no data,Perfect for beginners who want stability.,5.0,2025-10-29
42,Ice Skates Model X,no data,Excellent overall performance.,5.0,2025-11-08
43,Ice Skates Model X,no data,Feels balanced and smooth.,5.0,2025-11-20
44,Ice Skates Model X,no data,The padding feels high-quality.,5.0,2025-12-02
45,Ice Skates Model X,no data,Good choice for hobby skaters.,4.0,2025-12-18
46,Ice Skates Model X,no data,Easy to sharpen.,5.0,2024-01-06
47,Ice Skates Model X,no data,Doesn’t lose edge quickly.,5.0,2024-01-23
48,Ice Skates Model X,no data,Lightweight but sturdy.,5.0,2024-02-04
49,Ice Skates Model X,no data,High-quality leather that feels durable.,5.0,2024-02-25
50,Ice Skates Model X,no data,Looks even better in person.,5.0,2024-03-10
51,Ice Skates Model X,no data,Great for practicing spins.,5.0,2024-03-26
52,Ice Skates Model X,no data,Boot height is ideal for ankle protection.,5.0,2024-04-07
53,Ice Skates Model X,no data,Very steady on uneven outdoor ice.,4.0,2024-04-28
54,Ice Skates Model X,no data,Perfect for beginners and intermediates.,5.0,2024-05-16
55,Ice Skates Model X,no data,Very warm even on cold days.,5.0,2024-06-01
56,Ice Skates Model X,no data,Smooth turning and excellent control.,5.0,2024-06-19
57,Ice Skates Model X,no data,Classic design that never goes out of style.,5.0,2024-07-07
58,Ice Skates Model X,no data,Cooling off after skating is easy because they ventilate well.,4.0,2024-07-22
59,Ice Skates Model X,no data,Hard outer shell gives a secure feel.,5.0,2024-08-11
60,Ice Skates Model X,no data,Great for hockey drills.,5.0,2024-08-28
61,Ice Skates Model X,no data,Very flexible and comfortable boot.,5.0,2024-09-09
62,Ice Skates Model X,no data,Excellent choice for growing skaters.,5.0,2024-09-27
63,Ice Skates Model X,no data,The heel holds very firm.,5.0,2024-10-15
64,Ice Skates Model X,no data,Feels premium compared to other brands.,5.0,2024-10-31
65,Ice Skates Model X,no data,Easy to adjust the tightness.,5.0,2024-11-19
66,Ice Skates Model X,no data,Solid choice for occasional skating.,4.0,2024-12-01
67,Ice Skates Model X,no data,Fits perfectly with thin socks.,5.0,2024-12-21
68,Ice Skates Model X,no data,Excellent cutting performance on fresh ice.,5.0,2025-01-04
69,Ice Skates Model X,no data,The laces stay tight the whole session.,5.0,2025-01-19
70,Ice Skates Model X,no data,Perfect fit for narrow feet.,5.0,2025-02-05
71,Ice Skates Model X,no data,Hard to break in but worth it.,4.0,2025-02-21
72,Ice Skates Model X,no data,Boot feels extremely protective.,5.0,2025-03-08
73,Ice Skates Model X,no data,Nicely balanced blade profile.,5.0,2025-03-26
74,Ice Skates Model X,no data,Very smooth glide with minimal effort.,5.0,2025-04-08
75,Ice Skates Model X,no data,Great comfort from the first wear.,5.0,2025-04-25
76,Ice Skates Model X,no data,Good toe room without feeling loose.,4.0,2025-05-15
77,Ice Skates Model X,no data,Performs well in colder temperatures.,5.0,2025-05-30
78,Ice Skates Model X,no data,High level of craftsmanship.,5.0,2025-06-18
79,Ice Skates Model X,no data,No pressure on the arch area.,5.0,2025-07-02
80,Ice Skates Model X,no data,Good for both figure skating and casual use.,5.0,2025-07-21
81,Ice Skates Model X,no data,Very safe for new skaters.,5.0,2025-08-03
82,Ice Skates Model X,no data,Feels stable during fast skating.,5.0,2025-08-25
83,Ice Skates Model X,no data,High-quality stitching.,5.0,2025-09-10
84,Ice Skates Model X,no data,The design stands out.,5.0,2025-09-28
85,Ice Skates Model X,no data,Fantastic edge retention.,5.0,2025-10-09
86,Ice Skates Model X,no data,Very smooth on freshly resurfaced ice.,5.0,2025-10-30
87,Ice Skates Model X,no data,Boot dries quickly after use.,4.0,2025-11-11
88,Ice Skates Model X,no data,Great overall durability.,5.0,2025-11-29
89,Ice Skates Model X,no data,Excellent value for families.,5.0,2025-12-09
90,Ice Skates Model X,no data,Very supportive of proper posture.,5.0,2025-12-23
91,Ice Skates Model X,no data,Quick to adapt to after break-in.,5.0,2024-01-03
92,Ice Skates Model X,no data,Blade guard clips fit perfectly.,5.0,2024-01-19
93,Ice Skates Model X,no data,Does not wobble at high speeds.,5.0,2024-02-07
94,Ice Skates Model X,no data,Great beginners’ choice on a budget.,5.0,2024-02-28
95,Ice Skates Model X,no data,Reliable and sturdy blade holder.,5.0,2024-03-15
96,Ice Skates Model X,no data,Very easy to control foot pressure.,5.0,2024-03-31
97,Ice Skates Model X,no data,Stylish modern design.,5.0,2024-04-13
98,Ice Skates Model X,no data,Comfortable even after multiple hours.,5.0,2024-05-01
99,Ice Skates Model X,no data,Very lightweight for the support level.,5.0,2024-05-19
100,Ice Skates Model X,no data,Works well for recreational hockey.,4.0,2024-06-06
101,Ice Skates Model X,no data,Runs slightly small; consider going one size up.,2.0,2024-01-14
102,Ice Skates Model X,no data,Not ideal for wide feet.,1.0,2024-02-03
103,Ice Skates Model X,no data,Laces feel cheap compared to the boot.,2.0,2024-02-26
104,Ice Skates Model X,no data,Break-in period is longer than expected.,2.0,2024-03-14
105,Ice Skates Model X,no data,Blade covers should have been included.,1.0,2024-03-30
106,Ice Skates Model X,no data,Padding compresses after a few weeks.,1.0,2024-04-16
107,Ice Skates Model X,no data,A little pricey but worth it.,2.0,2024-04-29
108,Ice Skates Model X,no data,Too narrow for my liking.,1.0,2024-05-12
109,Ice Skates Model X,no data,Scuffed easily after first use.,1.0,2024-05-27
110,Ice Skates Model X,no data,Heel area feels a bit loose.,2.0,2024-06-14
111,Ice Skates Model X,no data,Blades were misaligned slightly.,1.0,2024-06-30
112,Ice Skates Model X,no data,Feels stiff but secure.,2.0,2024-07-16
113,Ice Skates Model X,no data,Hard to put on the first few times.,1.0,2024-07-31
114,Ice Skates Model X,no data,A little tight around the toes.,2.0,2024-08-13
115,Ice Skates Model X,no data,Tight around the ankles.,1.0,2024-08-29
116,Ice Skates Model X,no data,Slight pressure points on the sides.,1.0,2024-09-10
117,Ice Skates Model X,no data,Lining wears down after heavy use.,1.0,2024-09-25
118,Ice Skates Model X,no data,Could use more padding inside.,1.0,2024-10-09
119,Ice Skates Model X,no data,The heel lifts slightly on sharp turns.,2.0,2024-10-25
120,Ice Skates Model X,no data,Boot material creases a little over time.,2.0,2024-11-07
121,Ice Skates Model X,no data,Not ideal for very narrow ankles.,1.0,2024-11-24
122,Ice Skates Model X,no data,Boot can feel stiff in cold temperatures.,2.0,2024-12-05
123,Ice Skates Model X,no data,A bit noisy compared to my old pair.,2.0,2024-12-23
124,Ice Skates Model X,no data,Doesn’t rub against the ankles.,2.0,2025-01-08
125,Ice Skates Model X,no data,Blade had some minor scratches.,1.0,2025-01-27
126,Ice Skates Model X,no data,Not ideal for professional use.,1.0,2025-02-10
127,Ice Skates Model X,no data,A bit too stiff for very young kids.,1.0,2025-02-26
128,Ice Skates Model X,no data,A bit bulky to carry around.,2.0,2025-03-13
129,Ice Skates Model X,no data,The footbed could use more cushioning.,1.0,2025-03-28
130,Ice Skates Model X,no data,Laces fray a bit after long use.,2.0,2025-04-10
131,Ice Skates Model X,no data,A bit slippery on outdoor ice until sharpened.,1.0,2025-04-24
132,Ice Skates Model X,no data,Padding could be a little thicker.,1.0,2025-05-09
133,Ice Skates Model X,no data,The laces are longer than necessary.,2.0,2025-05-22
134,Ice Skates Model X,no data,Boot doesn’t flex too much.,2.0,2025-06-06
135,Ice Skates Model X,no data,Doesn’t cause arch pain.,2.0,2025-06-25
136,Ice Skates Model X,no data,Boot material creases after repeated use.,1.0,2025-07-08
137,Ice Skates Model X,no data,Inner padding wears out over time.,1.0,2025-07-26
138,Ice Skates Model X,no data,Heavier than expected.,2.0,2025-08-12
139,Ice Skates Model X,no data,Takes a long time to dry after use.,1.0,2025-08-29
140,Ice Skates Model X,no data,Feels slightly unstable on uneven ice.,2.0,2025-09-14
141,Ice Skates Model X,no data,Toe pick feels too aggressive.,1.0,2025-09-30
142,Ice Skates Model X,no data,Ankle support could be stronger.,2.0,2025-10-17
143,Ice Skates Model X,no data,Laces slip during longer sessions.,1.0,2025-10-29
144,Ice Skates Model X,no data,Blade guard doesn’t fit well.,1.0,2025-11-12
145,Ice Skates Model X,no data,Boot feels rigid even after break-in.,1.0,2025-11-28
146,Ice Skates Model X,no data,Hard to clean certain areas.,2.0,2025-12-13
147,Ice Skates Model X,no data,Blade steel scratches quickly.,1.0,2025-12-27
148,Ice Skates Model X,no data,Not enough mid-foot support.,1.0,2024-01-09
149,Ice Skates Model X,no data,Difficult to lace evenly.,1.0,2024-01-28
150,Ice Skates Model X,no data,The heel feels too low.,2.0,2024-02-12
151,Ice Skates Model X,no data,Stitching comes loose in spots.,1.0,2024-02-24
152,Ice Skates Model X,no data,Boot feels bulky.,2.0,2024-03-12
153,Ice Skates Model X,no data,Edges dull faster than expected.,1.0,2024-03-27
154,Ice Skates Model X,no data,Causes mild rubbing on the sides.,1.0,2024-04-14
155,Ice Skates Model X,no data,Eyelets feel weaker than they should.,1.0,2024-04-30
156,Ice Skates Model X,no data,Doesn’t provide enough toe protection.,2.0,2024-05-18
157,Ice Skates Model X,no data,The liner absorbs moisture too easily.,1.0,2024-05-31
158,Ice Skates Model X,no data,Feels cheap compared to similar models.,1.0,2024-06-15
159,Ice Skates Model X,no data,Blade profile feels off-balance.,1.0,2024-06-27
160,Ice Skates Model X,no data,Sole feels too stiff.,2.0,2024-07-11
161,Ice Skates Model X,no data,Toe box feels cramped.,1.0,2024-07-29
162,Ice Skates Model X,no data,Not warm enough for very cold days.,1.0,2024-08-14
163,Ice Skates Model X,no data,Tongue padding flattens quickly.,1.0,2024-08-30
164,Ice Skates Model X,no data,Feels unstable when turning fast.,1.0,2024-09-15
165,Ice Skates Model X,no data,Loops for laces feel small.,2.0,2024-10-02
166,Ice Skates Model X,no data,Ankle area opens up over time.,1.0,2024-10-20
167,Ice Skates Model X,no data,Edges chip on rough ice.,1.0,2024-11-03
168,Ice Skates Model X,no data,Boot wrinkles easily.,2.0,2024-11-22
169,Ice Skates Model X,no data,Foot slides slightly despite correct size.,2.0,2024-12-06
170,Ice Skates Model X,no data,Laces collect moisture.,1.0,2024-12-19
171,Ice Skates Model X,no data,Not supportive enough for jumps.,1.0,2025-01-06
172,Ice Skates Model X,no data,Toe pick catches too often.,1.0,2025-01-23
173,Ice Skates Model X,no data,Blade lacks smoothness on turns.,1.0,2025-02-04
174,Ice Skates Model X,no data,Padding on the sides wears quickly.,1.0,2025-02-19
175,Ice Skates Model X,no data,Outer shell gets scratched easily.,1.0,2025-03-05
176,Ice Skates Model X,no data,Heel counter feels overly stiff.,2.0,2025-03-21
177,Ice Skates Model X,no data,Arch area doesn’t feel fully supported.,1.0,2025-04-06
